Sample_ID,Location,Region,Capture_date,collect_method,Escap_yr,Outmig_yr,collection_julian_day,capture_fork_length_juvs_mm,mean_exog,time_bin_use,NATLOC_new,WYlabel,life_stage,Phenotype,WYT,Natal_Exit_um,FWDist_um,Natal_exit_FL_mm,FW_exit_FL_mm
AR15-387,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,240.4081,554.8235,36.1983158,86.03216101
AR15-388,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,543.9058,562.2325,84.22353483,87.25953595
AR15-389,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,441.731,525.2484,67.29725746,81.13274994
AR15-390,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,396.5139,465.4946,59.80659267,71.23393544
AR15-397,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,517.6597,556.2824,79.8756059,86.27384238
AR15-401,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,458.2793,458.2793,70.03864884,70.03864884
AR15-410,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,170,433.9768,34.70151,66.01269669
AR15-411,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,459.9596,476.7059,70.31700734,73.09119939
AR15-413,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,190.766,518.6057,35.14297439,80.03232026
AR15-414,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,407.0527,440.8792,61.55245028,67.15614827
AR15-417,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,460,490.3679,70.3237,75.35444631
AR15-418,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,474.1986,519.3415,72.67584008,80.15421289
AR15-423,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,405,429.9745,61.2124,65.34967567
AR15-424,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,198.7886,447.3931,35.31352685,68.23524095
AR15-433,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,512.8996,551.5957,79.08704774,85.49744366
AR15-436,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,474.0494,474.0494,72.6511236,72.6511236
AR15-437,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,304.2461,304.2461,44.52150893,44.52150893
AR15-438,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,493.7477,510.9122,75.91434398,78.75781505
AR15-453,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,590,590,91.8595,91.8595
AR15-459,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,384.7904,432.0442,57.86447766,65.69254217
AR15-465,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,365.2941,365.2941,54.63472061,54.63472061
AR15-476,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,242.4079,529.0773,36.24082955,81.76704552
AR15-487,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,536.9189,536.9189,83.06608497,83.06608497
AR15-488,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,210.4574,466.4322,35.56159387,71.38925825
AR15-503,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,239.0364,483.1178,36.16915483,74.15339475
AR15-504,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,232.9683,512.7183,36.04015309,79.05701358
AR15-509,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,470,470,71.9803,71.9803
AR15-512,NA,Spawning,NA,carcass_survey,2015,2014,NA,NA,NA,NA,AME,2014 (1),Spawner,Late,Drought,512.3857,512.3857,79.00191506,79.00191506
AR15-515,NA,Spawning,NA,carcass_survey,2015,2014,NA,NA,NA,NA,AME,2014 (1),Spawner,Late,Drought,472.3243,514.0784,72.36534354,79.28232774
AR15-516,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,429.4516,476.653,65.26305206,73.08243598
AR15-519,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,495.6522,549.3034,76.22984345,85.11770124
AR15-520,NA,Spawning,NA,carcass_survey,2015,2014,NA,NA,NA,NA,AME,2014 (1),Spawner,Late,Drought,566.5846,566.5846,87.98050484,87.98050484
AR15-525,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,224.1542,480.0719,35.85277414,73.64881095
AR15-528,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,411.2743,478.1679,62.25180054,73.33339431
AR15-532,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,490.5109,490.5109,75.37813569,75.37813569
AR15-539,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,438.573,470.9415,66.77410318,72.13626889
AR15-544,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,409.7383,466.5085,61.99734678,71.40189811
AR15-545,NA,Spawning,NA,carcass_survey,2015,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,494.6075,546.7355,76.05677845,84.69230293
AR15-546,NA,Spawning,NA,carcass_survey,2015,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,528.4371,564.84,81.66098999,87.6914944
AR15-548,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,211.3073,467.0066,35.57966189,71.48441336
AR15-552,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,548.6836,590.3452,85.01502518,91.91668583
AR15-556,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,652.6104,652.6104,102.2315389,102.2315389
AR15-557,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,235.7585,516.057,36.09946995,79.61010262
AR15-559,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,495.0959,566.8924,76.13768679,88.03149498
AR15-560,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,543.8409,574.8893,84.21278349,89.35626144
AR15-563,NA,Spawning,NA,carcass_survey,2015,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,211.0006,480.7263,35.57314176,73.75721886
AR15-565,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,243.1603,461.3866,36.25682482,70.55340416
AR15-572,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,532.2646,532.2646,82.29505364,82.29505364
AR15-585,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,568.7601,568.7601,88.34089817,88.34089817
AR15-586,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,445.7871,503.4743,67.96919099,77.52565254
AR15-590,NA,Spawning,NA,carcass_survey,2015,2014,NA,NA,NA,NA,AME,2014 (1),Spawner,Early,Drought,219.3763,462.2838,35.75120076,70.70203431
AR15-596,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,209.9825,439.351,35.55149797,66.90298666
AR15-598,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,408.3889,408.3889,61.77380517,61.77380517
AR15-600,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,312.4791,510.7353,45.88538771,78.7285098
AR15-603,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,407.9438,444.0946,61.70006991,67.68881144
AR15-605,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,367.0929,389.7618,54.93270981,58.68803979
AR15-607,NA,Spawning,NA,carcass_survey,2015,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,421.7975,470.5728,63.99507385,72.07519005
AR15-614,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,221.2037,492.2535,35.79004946,75.66681481
AR15-618,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,464.4797,550.3956,71.0658071,85.2986351
AR15-623,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,221.6584,525.5241,35.79971593,81.17842241
AR15-626,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,233.284,512.9684,36.04686456,79.09844514
AR15-654,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,396.5423,459.397,59.81129742,70.22380702
AR15-656,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,477.1991,514.7205,73.17290291,79.38869803
AR15-657,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,545.3621,583.0482,84.46478549,90.70786481
AR15-661,NA,Spawning,NA,carcass_survey,2015,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,577.3348,577.3348,89.76138297,89.76138297
AR15-665,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,245.8215,494.6272,36.31339927,76.06004195
AR15-666,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,378.465,479.3914,56.8166119,73.53607932
AR15-672,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,418.211,418.211,63.40093426,63.40093426
AR15-674,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,516.4583,558.3034,79.67658198,86.60864124
AR15-68,NA,Spawning,NA,carcass_survey,2015,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,575.2129,575.2129,89.40986901,89.40986901
AR15-685,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,545.6629,545.6629,84.51461601,84.51461601
AR15-693,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,197.3753,477.475,35.2834815,73.2186085
AR15-699,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,541.2907,541.2907,83.79031736,83.79031736
AR15-70,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,192.134,355.8426,35.17205671,53.06898512
AR15-701,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,430.107,467.2328,65.37162562,71.52188565
AR15-703,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,612.4897,612.4897,95.5851437,95.5851437
AR15-708,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,449.4043,481.9353,68.56841634,73.9575018
AR15-710,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,440.0849,482.1953,67.02456453,74.0005734
AR15-714,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,563.1471,563.1471,87.41104859,87.41104859
AR15-717,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,506.2623,544.5916,77.98751262,84.33714446
AR15-718,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,424.3647,424.3647,64.4203562,64.4203562
AR15-721,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,387.4445,487.7271,58.30415587,74.91697139
AR15-724,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,457.04,512.2591,69.8333464,78.98094251
AR15-726,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,224.8679,501.2959,35.86794669,77.16477879
AR15-727,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,232.7507,451.9999,36.03552713,68.99840343
AR15-728,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,409.9508,482.1386,62.03254953,73.99118048
AR15-73,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,498.2808,551.5871,76.66529733,85.49601899
AR15-730,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,278.9007,278.9007,40.32278996,40.32278996
AR15-731,NA,Spawning,NA,carcass_survey,2015,2014,NA,NA,NA,NA,AME,2014 (1),Spawner,Late,Drought,430.4123,477.9043,65.42220162,73.28972634
AR15-733,NA,Spawning,NA,carcass_survey,2015,2014,NA,NA,NA,NA,AME,2014 (1),Spawner,Late,Drought,462.9053,462.9053,70.804992,70.804992
AR15-734,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,590.6032,590.6032,91.95942611,91.95942611
AR15-735,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,457.467,573.4393,69.90408322,89.11605444
AR15-737,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,228.6923,517.6488,35.94924961,79.87380021
AR15-740,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,210.4968,466.5803,35.56243147,71.4137925
AR15-742,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,444.4051,496.3087,67.74024887,76.33859924
AR15-744,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,421.7303,454.8318,63.9839415,69.46753599
AR15-745,NA,Spawning,NA,carcass_survey,2015,2014,NA,NA,NA,NA,AME,2014 (1),Spawner,Early,Drought,206.1343,475.318,35.46968908,72.86127988
AR15-755,NA,Spawning,NA,carcass_survey,2015,2014,NA,NA,NA,NA,AME,2014 (1),Spawner,Late,Drought,526.4008,526.4008,81.32365653,81.32365653
AR15-757,NA,Spawning,NA,carcass_survey,2015,2014,NA,NA,NA,NA,AME,2014 (1),Spawner,Late,Drought,595.2318,595.2318,92.72619999,92.72619999
AR15-770,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,419.5408,480.4416,63.62122893,73.71005546
AR15-775,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,439.9563,470.1321,67.00326066,72.00218369
AR15-776,NA,Spawning,NA,carcass_survey,2015,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,504.6106,546.4378,77.713892,84.64298595
AR15-782,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,544.4563,544.4563,84.31473066,84.31473066
AR15-783,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,241.4623,467.3541,36.22072704,71.54198021
AR15-784,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,561.1215,561.1215,87.07548769,87.07548769
AR15-787,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,459.1447,495.2873,70.182011,76.16939412
AR15-788,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,536.6919,536.6919,83.02848015,83.02848015
AR15-791,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,404.8229,451.6707,61.18306161,68.94386816
AR15-792,NA,Spawning,NA,carcass_survey,2015,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,422.9809,490.3367,64.19111589,75.34927772
AR15-796,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Early,Intermediate,225.0594,528.6468,35.87201778,81.69572889
AR15-797,NA,Spawning,NA,carcass_survey,2015,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,619.3971,619.3971,96.72942359,96.72942359
AR15-84,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,485.9773,547.4928,74.62709952,84.81775725
AR15-88,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,486.3647,527.1232,74.6912762,81.44332931
AR15-94,NA,Spawning,NA,carcass_survey,2015,2013,NA,NA,NA,NA,AME,2013 (1.9),Spawner,Late,Intermediate,421.848,513.9163,64.00343968,79.25547426
AR151,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,513.4044,575.3355,79.1706729,89.43017893
AR152,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,463.1204,496.1125,70.84062546,76.30609675
AR153,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,540.0477,564.7721,83.58440198,87.68024609
AR154,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,662.4768,662.4768,103.8660067,103.8660067
AR156,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,182.3476,418.9106,34.96400763,63.51683
AR165,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Early,Intermediate,237.1841,460.3607,36.12977678,70.38345356
AR166,NA,Spawning,NA,carcass_survey,2014,2012,NA,NA,NA,NA,AME,2012 (2.3),Spawner,Late,Intermediate,455.9527,495.7388,69.65322428,76.24418961
AR16_2509,NA,Spawning,NA,carcass_survey,2016,2014,NA,NA,NA,NA,AME,2014 (1),Spawner,Late,Drought,561.7563,561.7563,87.18064866,87.18064866
AR16_2516,NA,Spawning,NA,carcass_survey,2016,2014,NA,NA,NA,NA,AME,2014 (1),Spawner,Late,Drought,495.0768,522.8287,76.13452269,80.73190244
AR16_2522,NA,Spawning,NA,carcass_survey,2016,2014,NA,NA,NA,NA,AME,2014 (1),Spawner,Late,Drought,611.904,611.904,95.48811664,95.48811664
AR16_2532,NA,Spawning,NA,carcass_survey,2016,2014,NA,NA,NA,NA,AME,2014 (1),Spawner,Late,Drought,556.7873,556.7873,86.35748412,86.35748412
AR16_2536,NA,Spawning,NA,carcass_survey,2016,2014,NA,NA,NA,NA,AME,2014 (1),Spawner,Late,Drought,467.5109,495.1585,71.56795569,76.14805711
